"","sample.name","meancov_all","sdcov_all","meandep_all","sddep_all","meanbq_all","sdbq_all","meanmq_all","sdmq_all","nreads_all","meancov_chr","sdcov_chr","meandep_chr","sddep_chr","meanbq_chr","sdbq_chr","meanmq_chr","sdmq_chr","nreads_chr","Batch"
"267","RRAP-ECT01-2022-Aspat-FITZ-781",75.387439481383,19.3716368690279,12.8600194726064,77.4809144527677,36.0376329787234,0.112855366839174,27.726420212766,12.8341906721592,30567362,87.9635,1.71706736931584,8.22563428571429,0.308617970804192,36.0071428571429,0.0267261241912428,41.3285714285714,2.12256324411659,19868654,"GBR"
"268","RRAP-ECT01-2022-Aspat-FITZ-782",76.8260589109043,19.0990975537319,15.7252648871011,94.7330765687532,36.0348404255319,0.129359689351487,27.5744973404255,12.808794563311,37095219,88.9267785714286,1.63392002307738,9.98385,0.37168191015768,36.0214285714286,0.0425815313626326,41.2214285714286,2.13979818294536,24075190,"GBR"
"269","RRAP-ECT01-2022-Aspat-FITZ-783",73.8334332539894,19.7394600693578,10.3356203783245,60.7009702145669,35.9019946808511,0.157995971474892,27.5928041223404,12.9491666259381,25167678,87.6361071428571,1.4446762493132,6.81976428571429,0.244972207017427,35.9,0,41.5214285714286,2.11593898829758,16413058,"GBR"
"270","RRAP-ECT01-2022-Aspat-FITZ-784",77.8143596675532,19.015575070305,16.0997492253989,93.7796405397314,35.9753989361702,0.115939285267653,27.625745212766,12.8672106520814,37133692,88.97085,1.78329141444862,9.84002785714286,0.434868772092465,35.9928571428571,0.0267261241912428,40.5785714285714,2.27939889897739,23761806,"GBR"
"271","RRAP-ECT01-2022-Aspat-FITZ-785",77.4098968484043,19.1201080088646,13.2774981579787,69.8092539177386,36.0535904255319,0.115106075382515,27.928664893617,12.9684939756605,33172271,89.1018857142857,1.65197461465742,8.97501571428571,0.348091562771245,36.0857142857143,0.0363136519601287,41.3071428571429,2.10693517322575,21491591,"GBR"
"272","RRAP-ECT01-2022-Aspat-FITZ-786",77.0946197460106,18.7843574299012,16.1153171831117,102.919316590887,36.0707446808511,0.111617946065076,27.4563308510638,13.1812891210853,36594724,88.81555,1.93470806652898,9.71355428571429,0.413463185929148,36.0928571428571,0.0267261241912428,40.5214285714286,2.24574077942038,23454708,"GBR"
"273","RRAP-ECT01-2022-Aspat-FITZ-807",75.5272177034575,19.4271321820035,11.9767446147606,59.2059374030738,35.8969414893617,1.31592871996903,27.7250026595745,12.9206641678337,29498329,87.8202285714286,1.79028867351204,7.79374571428571,0.316748540539757,35.9428571428571,0.0513552591013103,41.2571428571429,2.24763612087636,18877472,"GBR"
"274","RRAP-ECT01-2022-Aspat-FITZ-808",63.5743918085106,20.1077617631153,4.6044016287234,25.5180158081632,35.8968085106383,1.85990433313012,28.2447271276596,13.17345516002,11023561,76.2167,1.77778774020713,2.92516714285714,0.145743813877353,36,0,41.2357142857143,2.48181296724705,7044176,"GBR"
"275","RRAP-ECT01-2022-Aspat-FITZ-809",75.4929238204787,19.507254332177,12.7220748007979,72.1044185547532,35.94375,1.32491771721498,27.9061981382979,12.9691491964892,30859331,88.3083714285714,1.7706011058519,8.19801071428572,0.314322521145798,36,0,41.3928571428571,2.20260834386949,19753892,"GBR"
"276","RRAP-ECT01-2022-Aspat-FITZ-810",75.9003582646277,19.7009529931509,11.6805169728723,63.109356595563,35.8739361702128,1.857503281467,27.7319220744681,13.1339298392508,29063036,88.1121214285714,1.56544965925428,7.82554714285714,0.340160852639059,35.9928571428571,0.0267261241912428,41.3642857142857,2.01593923246982,18908529,"GBR"
"277","RRAP-ECT01-2022-Aspat-FITZ-811",77.6697249308511,18.6687169824684,17.1054127731383,99.9568948751971,36.0345744680851,1.32010019786247,27.6134199468085,12.7729654201883,40979541,89.1717857142857,1.58144588460499,10.7995014285714,0.547880759652867,36.1,0,40.9357142857143,2.13815417982504,26466868,"GBR"
"278","RRAP-ECT01-2022-Aspat-FITZ-812",74.0612691662234,19.5359657881806,10.5755229857713,67.6927009845892,35.8224734042553,1.31551744613643,27.8146289893617,12.8665887322622,25495392,87.3511642857143,1.819529573441,6.80402214285714,0.255273776898408,35.8928571428571,0.0267261241912428,41.5928571428571,2.19771359711521,16546129,"GBR"
"279","RRAP-ECT01-2022-Aspat-FITZ-813",74.8417129694149,19.6942156471857,10.9198905598803,51.7278515090345,35.9856382978723,1.31947660083679,27.1046878989362,12.8563712000966,27387589,87.6776571428571,2.0551475210813,7.27851857142857,0.311635267478287,36.0071428571429,0.0267261241912428,40.6071428571429,2.05031490478687,17477341,"GBR"
"280","RRAP-ECT01-2022-Aspat-FITZ-814",73.4727248670213,20.3721500318846,10.4478486606383,58.4435755942056,35.9067819148936,1.31627900882499,27.6184671542553,12.8390927588678,25620948,87.2419071428571,1.71526602532591,6.83010857142857,0.261474529245118,35.9785714285714,0.0425815313626326,41.15,2.17635899188035,16593751,"GBR"
"281","RRAP-ECT01-2022-Aspat-FITZ-815",74.0621833005319,19.3676507477169,9.15825293404255,55.7326371044338,35.9053191489362,0.170292782280239,28.2340079787234,12.5340584036662,21783011,86.3935285714286,1.75343703772754,5.80999357142857,0.303617435158816,35.9,0,41.1857142857143,2.25281264981463,14082569,"GBR"
"282","RRAP-ECT01-2022-Aspat-FITZ-816",75.678076668883,19.4501433820324,10.9675100268617,62.1310719770639,35.7692819148936,1.31248253414746,27.9916914893617,12.8333094996685,25941658,87.7892285714286,1.81628904359689,6.99284285714286,0.297755353667004,35.8,0,41.45,2.06946667228354,16780774,"GBR"
"283","RRAP-ECT01-2022-Aspat-FITZ-817",76.2047336396277,19.1542050652491,14.1055462652926,79.955677086689,36.051329787234,0.128282053447494,27.7364094414894,12.8062510534452,34449980,88.7652285714286,1.39693952593549,9.21544571428571,0.376332560493923,36.0857142857143,0.0363136519601287,41.0571428571429,2.02017298791438,22316040,"GBR"
"284","RRAP-ECT01-2022-Aspat-FITZ-818",74.9260877420213,19.3853991278774,11.5334007542553,64.6438826193754,35.9382978723404,0.203422845071373,27.0739255319149,12.950440848489,27049596,87.9713214285714,1.68221234604844,7.18481571428571,0.253224042445672,35.9571428571429,0.0513552591013103,40.7142857142857,2.13392276655608,17280738,"GBR"
"285","RRAP-ECT01-2022-Aspat-FITZ-819",76.7743569414894,19.3252672633923,16.4189877756649,94.9372877700528,35.9619680851064,1.32092263242185,27.0624228723404,12.9197654018684,38178813,89.2773714285714,1.5275120789796,10.1695021428571,0.400922264730451,36,0,40.6928571428571,2.18472469158518,24583315,"GBR"
"286","RRAP-ECT01-2022-Aspat-FITZ-820",77.7492858204787,18.7502571316141,15.1003862378989,75.1676310812656,36.1018617021277,0.108723336061259,27.2440997340426,12.8666833957015,37651514,89.2109785714286,1.75396589615936,9.96102357142857,0.426604752626113,36.1,0,40.6571428571429,2.30074044459748,24252942,"GBR"
"287","RRAP-ECT01-2022-Aspat-FITZ-821",73.168638525266,20.3796894393368,9.84760435492021,64.8642009749497,36.0857712765957,0.135250188151093,27.2860691489362,12.9653558456989,22748037,86.3346928571429,1.73600285114277,6.113195,0.250647886816116,36.1,0,40.8142857142857,2.10196140741017,14643175,"GBR"
"288","RRAP-ECT01-2022-Aspat-FITZ-822",74.7620139202128,19.2247653948599,11.1185887753989,64.6788931757296,35.8390957446808,0.145645105694494,27.6469853723404,12.9902497332272,26729799,87.43155,1.84630286029218,7.14142785714286,0.270547464431732,35.8357142857143,0.0497245158098854,41.2,2.27156333832011,17246929,"GBR"
"289","RRAP-ECT01-2022-Aspat-FITZ-823",78.1075688164894,18.1734638381102,16.4808129015957,93.6137230426467,35.9948138297872,1.31881285333644,27.7948390957447,12.9477757597926,38745831,89.3631642857143,1.62687551393988,10.3611207142857,0.342776088665748,36.0571428571429,0.0513552591013103,41.0214285714286,2.10098093259336,24873904,"GBR"
"290","RRAP-ECT01-2022-Aspat-FITZ-824",73.4574608763298,20.1916607909832,10.2183098901463,59.7749053616381,36.0238031914894,1.3280563187288,27.229125,12.8708730098216,24567973,86.93645,1.87486466619286,6.58298785714286,0.266223338836415,36.0928571428571,0.0267261241912428,40.3357142857143,2.41712071015755,15821465,"GBR"
"291","RRAP-ECT01-2022-Aspat-FITZ-825",73.4181841489362,20.1390671669788,10.2420758327128,60.1342470436591,35.9341755319149,1.31739953307013,28.0011267287234,12.9481935471724,24460205,86.5872428571429,1.86299666778441,6.64434428571429,0.2419926830653,36,0,41.8928571428571,2.05293946319916,15986575,"GBR"
"292","RRAP-ECT01-2022-Aspat-FITZ-826",75.9877767646277,18.9769641480545,11.4864016070479,54.0755367102733,35.9400265957447,0.126223437400698,27.8543295212766,13.0747624067739,29153673,88.1251,1.4757059515312,7.80426428571429,0.376049152325644,35.95,0.0518874521662778,41.3285714285714,2.20747979219902,18794591,"GBR"
"293","RRAP-ECT01-2022-Aspat-FITZ-827",72.6876010651596,20.5494781471036,9.05390772047872,53.7376806186545,35.8017287234043,1.31479735350043,27.2722376329787,13.2466361509584,21529915,86.23635,2.09525331413283,5.80288,0.184239099500121,35.8928571428571,0.0267261241912428,41.1,2.14260804412969,13911850,"GBR"
"294","RRAP-ECT01-2022-Aspat-FITZ-828",74.4741315851064,19.860261218812,10.9798989821809,57.9078847506037,35.9615691489362,0.122334963990082,27.591892287234,12.9634608013101,27068324,87.6714785714286,1.81757919314445,7.23231,0.254592517806547,35.9928571428571,0.0267261241912428,41.3857142857143,2.12090588151425,17508524,"GBR"
"295","RRAP-ECT01-2022-Aspat-FITZ-829",77.3994315079787,18.6193347837416,14.0694263051862,83.5248004696657,35.925664893617,1.31664276065757,27.7918882978723,12.899626260372,34329479,89.1568,1.61314709425158,9.22059142857143,0.393492383190032,35.9928571428571,0.0267261241912428,41.3928571428571,2.13954139072778,22283145,"GBR"
"296","RRAP-ECT01-2022-Aspat-FITZ-830",73.7836353125,20.1028465873991,10.2877887781915,55.3030146649308,35.7878989361702,1.85348840875353,27.838960106383,12.8795987478336,24913313,86.9378428571429,1.75029726034192,6.59403571428571,0.29260703894773,35.9,0,41.05,2.26299665182117,16046544,"GBR"
"297","RRAP-ECT01-2022-Aspat-FITZ-831",73.5080034640958,19.5173329192462,10.4687980361702,61.7560931577815,35.8347074468085,1.85562237582135,27.865045212766,12.8138243467527,25021505,87.0413142857143,1.76984437858123,6.67578714285714,0.243414186124378,35.9,0,41.4857142857143,2.21145867032361,16151644,"GBR"
"298","RRAP-ECT01-2022-Aspat-FITZ-832",75.8063531648936,19.2020066704718,12.4751223720745,74.4638440183803,35.8765957446808,1.85857070533234,27.7943271276596,12.9599735119121,29930157,88.37395,1.67962615517675,7.985135,0.340384545471962,35.9928571428571,0.0267261241912428,41.4714285714286,2.09300247029461,19271777,"GBR"
"299","RRAP-ECT01-2022-Aspat-FITZ-833",75.6912412765957,18.7633600281922,11.4543610816489,62.3368851213178,35.9216755319149,1.3165527601326,27.7718404255319,12.7499699416816,28479818,87.9286142857143,1.55576126201792,7.55878214285714,0.266644508033235,35.9928571428571,0.0267261241912428,41.2214285714286,2.01920722121277,18343326,"GBR"
"300","RRAP-ECT01-2022-Aspat-FITZ-834",75.923934724734,18.9684478472374,11.1404852878989,57.6551315440312,35.7988031914894,0.136773369326943,27.9920276595745,12.8925241470026,26603931,88.0607428571429,1.54155207288194,7.19000714285714,0.324793445543674,35.8,0,41.3428571428571,2.17139242306522,17210736,"GBR"
"301","RRAP-ECT01-2022-Aspat-FITZ-835",73.1270484654255,20.055774334098,10.3896383054521,60.5280898734592,36.0466755319149,1.32086184632747,27.4837207446809,12.9215907960105,26037798,87.0922428571429,1.85355663843006,7.01949642857143,0.292899097002236,36.1,0,41.0928571428571,2.22277175744931,17055569,"GBR"
"302","RRAP-ECT01-2022-Aspat-FITZ-836",76.0209601196809,19.7074396059997,12.1123377875,53.7770081993005,35.880585106383,0.141405078442429,27.1649906914894,13.2312105490184,31490873,88.6733071428571,1.90901258023186,8.49362,0.30838092458217,35.9,0,41.2571428571429,2.13026335884134,20419078,"GBR"
"303","RRAP-ECT01-2022-Aspat-FITZ-837",74.7331831117021,19.7243932181356,10.6990878631649,65.5575715671386,35.9099734042553,1.31729012051584,26.6892686170213,12.9045542887952,25352421,87.4431571428571,1.98314258757089,6.83955142857143,0.310160913419449,35.9928571428571,0.0267261241912428,40.2,2.24362344297036,16457910,"GBR"
"304","RRAP-ECT01-2022-Aspat-FITZ-838",74.4054918656915,20.0831467504361,9.66038013164894,60.3214351415665,35.8309840425532,1.85626232413149,26.9856569148936,13.1106631915736,22723282,87.2013571428571,1.70232702033887,6.09138714285714,0.229275775480049,35.9142857142857,0.0363136519601287,40.5428571428571,2.06237886757176,14644112,"GBR"
"305","RRAP-ECT01-2022-Aspat-FITZ-839",75.3499811808511,19.3784094786471,10.7437122804521,46.8029927852501,35.8619680851064,1.31844049386548,26.8044002659574,12.6001809494182,27520083,87.84225,1.62540305522141,7.29125071428571,0.320974541776573,35.9,0,40.2785714285714,2.24505561741235,17613207,"GBR"
"306","RRAP-ECT01-2022-Aspat-FITZ-840",77.0328441515957,18.836406450626,13.8330563482713,76.2413651108294,35.98125,0.114731348332876,27.7865305851064,12.9207633337029,33905361,88.7645571428571,1.90292456365066,9.07974642857143,0.346605148028863,36,0,41.2214285714286,2.01882622844546,21859270,"GBR"
"307","RRAP-ECT01-2022-Aspat-FITZ-841",67.1802198257979,20.6713731055655,5.89065390796543,32.6183306354476,35.7468085106383,2.61948357409892,27.5493710106383,13.0386155028442,14607991,82.3227071428571,2.00135322429765,3.92520357142857,0.183320994710503,35.9142857142857,0.0363136519601287,41.6357142857143,2.2568211622195,9413282,"GBR"
"308","RRAP-ECT01-2022-Aspat-FITZ-842",73.477794418883,19.5790886319803,9.83183484135638,51.244825291063,35.9053191489362,1.31580514273232,27.915289893617,12.8501761783507,23629649,86.7334785714286,1.90677787548224,6.25938285714286,0.272050556484482,35.9285714285714,0.0468807230938502,41.1928571428571,2.26629629596373,15147367,"GBR"
"309","RRAP-ECT01-2022-Aspat-FITZ-843",74.3250097406915,19.6196156860425,11.0122051135638,66.3086317161251,36.0102393617021,1.32009520140235,26.8838018617021,12.7836959195226,25314595,87.0995071428571,1.81601902246233,6.731645,0.280089925827403,36.0928571428571,0.0267261241912428,39.9285714285714,2.35287992809747,16206630,"GBR"
"310","RRAP-ECT01-2022-Aspat-FITZ-844",74.968228337766,19.492319635543,11.2485921773936,57.3581250498957,35.8097074468085,1.31277606855707,27.6705558510638,12.8505193160413,28180212,87.6726642857143,1.60251645166505,7.54375785714286,0.315760007873033,35.8928571428571,0.0267261241912428,41.1071428571429,2.35354537329872,18303609,"GBR"
"311","RRAP-ECT01-2022-Aspat-FITZ-845",73.8347627659574,20.222852642734,10.9596210614362,63.2117315305895,35.9651595744681,1.31816520024663,27.4400079787234,12.8041349245617,26727090,87.1353714285714,1.87947667283642,7.09527857142857,0.295734704106885,36,0,40.9785714285714,2.17049394287198,17270730,"GBR"
"312","RRAP-ECT01-2022-Aspat-FITZ-846",73.6390452393617,19.9576834039686,9.33904719933511,54.2343823220559,35.9304521276596,1.86062023301375,26.6860924202128,12.7195999283777,21986199,86.4151357142857,2.18609931705103,5.839095,0.24410923824418,36,0,40.2785714285714,2.17155689325869,14094745,"GBR"
"313","RRAP-ECT01-2022-Aspat-FITZ-847",74.4548299268617,19.7836856805043,10.4108713672872,61.6072647928268,35.938829787234,1.31898266601676,26.9737013297872,13.030634484149,24689680,87.2048285714286,1.70016388460216,6.58456928571429,0.192390253409945,36,0,40.6785714285714,2.17474262718729,15883621,"GBR"
"314","RRAP-ECT01-2022-Aspat-FITZ-848",72.6742394680851,19.7126053113395,10.5493606287234,62.3131813936731,36.0676861702128,0.115766270889206,26.8990803191489,12.891293351418,24649614,86.7331857142857,1.73944884058457,6.58057142857143,0.221554811758144,36.0928571428571,0.0267261241912428,40.5714285714286,2.09079615731151,15860454,"GBR"
"315","RRAP-ECT01-2022-Aspat-FITZ-849",74.1610559614362,19.5825932578624,9.55157869321808,50.4045736091476,35.8936170212766,0.124010661144114,27.8718204787234,13.0006362768987,23158711,87.0883928571428,1.62225941559404,6.23862642857143,0.278174146163794,35.9,0,41.1428571428571,2.22043456790099,14973655,"GBR"
"316","RRAP-ECT01-2022-Aspat-FITZ-850",77.3442548670213,18.9804562849845,16.8683977599734,97.1913266672238,36.0125,1.31928363929273,27.5775593085106,12.814276016947,41361263,89.2916,1.41485737525296,10.8704214285714,0.534750353225433,36.0928571428571,0.0267261241912428,40.5785714285714,2.29520522676449,26503614,"GBR"
"317","RRAP-ECT01-2022-Aspat-FITZ-851",77.0244839175532,19.0580757046655,16.0008279364362,82.5118536959515,35.9533244680851,1.32902239174116,27.3161728723404,12.7324329980554,38957026,89.23755,1.68015082782195,10.22461,0.467042950207432,36,0,40.8071428571429,2.29026847123425,24941568,"GBR"
"318","RRAP-ECT01-2022-Aspat-HICK-426",76.6182506117021,18.997938302866,14.2854612464096,89.2486570251339,35.9788563829787,0.12230485415285,27.5877992021277,12.9433935266191,33110368,88.4862285714286,1.84749057431907,8.71123357142857,0.37171438735027,36,0,40.75,2.306762633249,21089070,"GBR"
"319","RRAP-ECT01-2022-Aspat-HICK-427",74.1470369481383,20.0198884619106,10.3150726380319,61.7355637665274,35.8212765957447,1.31392195788369,27.8634654255319,12.9649637010589,24397750,86.9108214285714,1.96949220561215,6.49937571428571,0.296218961157875,35.8928571428571,0.0267261241912428,41.35,2.27587683863064,15689982,"GBR"
"320","RRAP-ECT01-2022-Aspat-HICK-428",74.9469052859043,19.231712981905,11.8518838335106,77.1793249990512,35.9170212765957,1.31706111105462,27.8596082446808,12.7614513552786,26053864,87.25395,1.61157712708342,6.81393357142857,0.328419651140876,35.9928571428571,0.0267261241912428,40.7928571428571,2.27172055625561,16539477,"GBR"
"321","RRAP-ECT01-2022-Aspat-HICK-429",74.9155176289894,19.2401873866861,12.156714281117,68.1141053871825,35.9292553191489,1.31627949983127,28.2347007978723,12.9792602811426,28910578,87.1752357142857,2.0874204300292,7.70163214285714,0.291791747871361,36,0,41.55,2.21732687295727,18667902,"GBR"
"322","RRAP-ECT01-2022-Aspat-HICK-430",74.0762475930851,19.7024721860367,10.4634757235372,58.9866095623731,35.905585106383,1.3161480650363,27.9500026595745,12.7565356430019,24650302,86.985,1.93517007640553,6.51857071428571,0.283237602090386,35.9785714285714,0.0425815313626326,41.0071428571429,2.19210621784841,15797672,"GBR"
"323","RRAP-ECT01-2022-Aspat-HICK-431",75.2605134042553,19.6899674828559,12.39058234375,62.6471916195183,36.0182180851064,1.32038226934316,27.3400053191489,12.7448745230058,29511213,87.5623285714286,1.84494689580802,7.63305142857143,0.351428904328887,36.0928571428571,0.0267261241912428,40.4,2.38133769775923,18691325,"GBR"
"324","RRAP-ECT01-2022-Aspat-HICK-432",74.4288568018617,19.5462491145143,10.6388715022606,60.6106014247928,35.8128989361702,1.31297168574273,27.9438811170213,12.8749249625433,25370406,86.9182428571429,1.82336003184075,6.74533214285714,0.289671703702354,35.8928571428571,0.0267261241912428,41.3785714285714,2.30022693577046,16277062,"GBR"
"325","RRAP-ECT01-2022-Aspat-HICK-433",75.5153608603723,19.6523565402267,12.4668108578457,58.3036848571956,36.0755319148936,0.115334211482424,27.2967486702128,12.8264512289446,32050442,87.9857857142857,1.47871518236253,8.451605,0.531082286753989,36.0928571428571,0.0267261241912428,40.4,2.69757726060313,20691714,"GBR"
"326","RRAP-ECT01-2022-Aspat-HICK-434",73.6750366156915,19.8853235039153,11.0616317551862,63.2179752276162,35.8610372340426,1.31519258889415,28.0805505319149,12.7229625150183,26167682,86.8193714285714,1.72155148962457,7.05876428571429,0.334325403524408,35.9,0,41.4142857142857,2.14829347044691,16948328,"GBR"
"327","RRAP-ECT01-2022-Aspat-HICK-436",73.3256172273936,20.0632805614665,9.85897240797872,52.224033638563,35.779920212766,1.31180585992422,27.7424973404255,12.7484756088272,23131547,86.5403785714286,1.75877357058332,6.09995571428571,0.235460282383717,35.8,0,40.85,2.31109364720555,14714425,"GBR"
"328","RRAP-ECT01-2022-Aspat-HICK-437",74.266757087766,19.4810433107828,10.5948802054521,51.8998862373589,35.8732712765957,1.85700987862039,28.1968537234043,12.9922310262131,26033300,86.7719285714286,1.60385063443652,6.88124071428571,0.290395757583556,35.9928571428571,0.0267261241912428,41.4571428571429,2.1596703045085,16638137,"GBR"
"329","RRAP-ECT01-2022-Aspat-HICK-438",72.885408375,20.2850643222854,9.24423461888298,45.7573729198732,35.7578457446808,1.31100723117568,27.6772460106383,12.7235707839162,21923259,86.2313857142857,1.61897850266392,5.75879142857143,0.31894814803705,35.8,0,40.8357142857143,2.07794541383,13956134,"GBR"
"330","RRAP-ECT01-2022-Aspat-HICK-439",75.0600236569149,19.1909870001079,11.6970337416223,63.6588575296204,36.1553191489362,0.113171937139319,27.8132166223404,12.8673389027508,27840600,87.4919785714286,1.71294357856634,7.41459357142857,0.314969957458879,36.1857142857143,0.0363136519601287,40.8714285714286,2.3321922903399,17910443,"GBR"
"331","RRAP-ECT01-2022-Aspat-HICK-440",75.8122819015957,19.0069746341744,12.0227504168883,57.6296235996129,35.9901595744681,0.115549868477979,27.9425598404255,12.8850839679812,30247233,87.64825,1.62713174292869,7.91437714285714,0.340334600524669,36,0,41.1714285714286,2.19875089414547,19441060,"GBR"
"332","RRAP-ECT01-2022-Aspat-HICK-441",74.2231474468085,19.4579982089691,10.0880684389628,52.8990950399597,35.9829787234043,1.31888976413226,27.9335332446809,12.8107003625038,24941616,87.1390071428571,1.64479049470853,6.66732142857143,0.247676505325212,36,0,41.3571428571429,2.18023085782368,16056343,"GBR"
"333","RRAP-ECT01-2022-Aspat-HICK-442",74.2288193191489,19.4726924839803,12.0294475489362,73.9242951392284,36.1184840425532,0.115813982632711,27.1937313829787,12.785522578507,28581418,87.0096357142857,1.78099264914785,7.41719428571429,0.369483772345111,36.1,0,40.5142857142857,2.36215584155242,18306996,"GBR"
"334","RRAP-ECT01-2022-Aspat-HICK-443",74.9035064494681,20.018266871527,11.3545392953457,64.1205629729973,35.754920212766,1.8537836197011,27.9427287234043,12.87836470722,25952705,87.3589214285714,1.61060033154319,6.87014642857143,0.298961365618398,35.8928571428571,0.0267261241912428,41.1071428571429,2.29396005790265,16467337,"GBR"
"335","RRAP-ECT01-2022-Aspat-HICK-444",68.3015575531915,20.3088774649773,6.62847006635638,38.8286374619276,35.8005319148936,1.86019334763655,28.3566382978723,12.9988096052146,15642039,82.101,2.07333593775086,4.15142785714286,0.153607777856891,35.9,0,41.4785714285714,2.09511467335454,10004832,"GBR"
"336","RRAP-ECT01-2022-Aspat-HICK-445",76.0765745132979,18.4958467584998,12.5926820356383,77.4215098461258,36.036170212766,0.160293382040308,27.5577367021277,12.8044074066618,29182566,87.7021571428571,1.64596321984998,7.63210642857143,0.328565530464382,36.0357142857143,0.0497245158098854,40.3214285714286,2.36941361503661,18589117,"GBR"
"337","RRAP-ECT01-2022-Aspat-HICK-446",75.6316835066489,19.4219937618777,12.2863341432181,55.0492257697815,36.0913563829787,0.138826240383883,27.8817061170213,12.575115474664,31192542,87.9481642857143,1.84134406913376,8.25955428571429,0.329630310679527,36.1,0,40.9857142857143,2.11436738778989,20018845,"GBR"
"338","RRAP-ECT01-2022-Aspat-HICK-447",76.1429291356383,19.0200998410537,13.0099145865691,69.5887002040756,35.8990691489362,1.31540566940603,27.8185275265957,13.0953779924295,31877172,88.1342285714286,1.78088475998635,8.37292571428571,0.342351451260572,35.9428571428571,0.0513552591013103,41.2142857142857,2.17285956318366,20439714,"GBR"
"339","RRAP-ECT01-2022-Aspat-HICK-448",75.0205499335106,18.8693967218675,11.883417481516,70.4553664063428,36.0517287234043,0.115955778450342,27.7420518617021,12.7877239495368,27992163,87.6945428571429,1.4502637180417,7.31714714285714,0.277578101980147,36.0857142857143,0.0363136519601287,40.85,2.03989064563614,17911519,"GBR"
"340","RRAP-ECT01-2022-Aspat-HICK-449",75.2529933404255,19.4563503164639,11.4032914351064,55.1369083156469,35.932579787234,1.31696489382782,28.2174481382979,12.7571628702456,28051416,87.5575428571429,1.8136649926914,7.52185214285714,0.355431315450324,36,0,41.2428571428571,2.41938144851253,18047347,"GBR"
"341","RRAP-ECT01-2022-Aspat-HICK-450",72.1579976462766,19.9336829573713,9.29535626223404,50.957853576022,35.8442819148936,1.31383877240913,28.1323863031915,12.9854745499086,22970913,86.2128928571429,1.90264157563364,6.21285214285714,0.293918624849662,35.9,0,41.3714285714286,2.31098665955893,15025739,"GBR"
"342","RRAP-ECT01-2022-Aspat-HICK-451",73.5684026994681,19.4534748993511,9.54561575505319,51.4627348567613,35.8613031914894,1.85629670237101,27.639779787234,12.9563104932896,22379080,86.2712571428571,1.89491707905215,5.85388714285714,0.30768681095777,35.9857142857143,0.0363136519601287,40.8857142857143,2.28266279825765,14161771,"GBR"
"343","RRAP-ECT01-2022-Aspat-HICK-452",75.5140774933511,19.5241343079067,11.5591604244681,67.8670864690893,35.5905585106383,2.25675578910195,27.6824781914894,13.0620032700234,27750643,87.3152214285714,1.55234978719784,7.30512785714286,0.327007064289221,35.7,0,41.0928571428571,2.28219337335963,17740838,"GBR"
"344","RRAP-ECT01-2022-Aspat-HICK-453",75.8276624840425,19.6274532404669,13.2654771398936,70.1983846401985,36.0510638297872,0.14840092587927,26.7579468085106,12.9548089342067,32391026,88.8439142857143,1.57876528866811,8.63923642857143,0.295783480154686,36.0928571428571,0.0267261241912428,40.5857142857143,2.02555107140184,20915081,"GBR"
"345","RRAP-ECT01-2022-Aspat-HICK-454",73.3756892287234,19.7176847120901,11.3351265021277,74.3452160545893,35.6815159574468,0.115237679519213,28.1275678191489,12.7887086097404,25770724,86.62075,1.79861710114701,6.79310857142857,0.243152683778262,35.7,0,41.6785714285714,2.10536990041713,16420164,"GBR"
"346","RRAP-ECT01-2022-Aspat-HICK-455",74.026591918883,19.313576381167,10.4846609392287,62.2267251763403,35.9252659574468,1.31951447048813,28.1063840425532,12.9292346237372,24580953,86.7705714285714,1.48936245701026,6.48189357142857,0.221016913331472,35.9928571428571,0.0267261241912428,41.3214285714286,2.03854343604922,15748500,"GBR"
"347","RRAP-ECT01-2022-Aspat-HICK-456",72.3639847273936,20.6377952465251,9.76876531077128,56.073547916562,35.8771276595745,1.31560671667067,27.9576928191489,13.2906053902948,23518251,86.6818857142857,1.79115246306228,6.34511214285714,0.28598022008466,35.9,0,41.4928571428571,2.39469422673552,15213546,"GBR"
"348","RRAP-ECT01-2022-Aspat-HICK-457",76.7093610744681,19.0432145423284,15.2250641073138,85.6135408146227,35.9613031914894,0.120826728687407,27.6438045212766,12.755521934203,35542303,88.7495071428571,1.42668774895629,9.39806,0.380386071430674,35.9928571428571,0.0267261241912428,41.2357142857143,1.99291326873582,22694276,"GBR"
"349","RRAP-ECT01-2022-Aspat-HICK-458",72.7439999441489,20.4721570621115,9.61993994259308,47.4443665072249,35.8628989361702,0.190083310346723,27.7317454787234,12.9802734398456,24161722,86.6067785714286,1.56978420034709,6.51575285714286,0.254013524365219,35.8928571428571,0.0267261241912428,41.4571428571429,2.21696753583472,15617304,"GBR"
"350","RRAP-ECT01-2022-Aspat-HICK-459",75.6190950558511,19.2190980262122,11.1865553390957,66.5830347045006,35.9601063829787,0.0988831876815986,28.1842593085106,12.7253284096091,25610549,87.2106642857143,1.78588996069279,6.72174785714286,0.261820078244542,35.9928571428571,0.0267261241912428,40.75,2.11141585744659,16283759,"GBR"
"351","RRAP-ECT01-2022-Aspat-HICK-460",74.9113212300532,19.2605928361097,10.8378552581117,62.6624332483568,35.9420212765957,1.31761199462825,28.5884769946808,12.7324330225619,25143302,86.7987714285714,1.76822051680325,6.69918928571429,0.256320469828878,36,0,41.5642857142857,2.15642408518474,16048512,"GBR"
